tweet_id,timestamp,text,expanded_urls,rating_numerator,rating_denominator,name,dog_type,retweet_count,favorite_count,followers_count
828372645993398273,2017-02-05 22:40:03 +0000,This is Alexander Hamilpup. He was one of the many stars in this year's Puppy Bowl. He just hopes both teams had fun.  ,https://twitter.com/dog_rates/status/828372645993398273/photo/1,12,10,Alexander,,2857,12381,8940936
828046555563323392,2017-02-05 01:04:17 +0000,This is Sailer. He waits on the roof for his owners to come home. Nobody knows how he gets up there. H*ckin loyal af.  ,"https://twitter.com/dog_rates/status/828046555563323392/photo/1,https://twitter.com/dog_rates/status/828046555563323392/photo/1,https://twitter.com/dog_rates/status/828046555563323392/photo/1",13,10,Sailer,,2802,11565,8940936
828011680017821696,2017-02-04 22:45:42 +0000,Say hello to Brutus and Jersey. They think they're the same size. Best furiends furever. Both  would pet simultaneously ,"https://twitter.com/dog_rates/status/828011680017821696/photo/1,https://twitter.com/dog_rates/status/828011680017821696/photo/1",11,10,Brutus,,2100,10189,8940936
827933404142436356,2017-02-04 17:34:40 +0000,This is Kona. Yesterday she stopped by the department to see what it takes to be a police pupper.  vest was only a smidge too big ,"https://twitter.com/dog_rates/status/827933404142436356/photo/1,https://twitter.com/dog_rates/status/827933404142436356/photo/1,https://twitter.com/dog_rates/status/827933404142436356/photo/1",12,10,Kona,pupper,5113,19722,8940936
827653905312006145,2017-02-03 23:04:02 +0000,This is Boots. She doesn't know what to do with treats so she just holds them. Very good girl.  would give more treats ,https://twitter.com/dog_rates/status/827653905312006145/photo/1,12,10,Boots,,2946,15244,8940936
827600520311402496,2017-02-03 19:31:54 +0000,Meet Tucker. It's his birthday. He's pupset with you because you're too busy playing @GoodDogsGame to celebrate.  would put down phone ,https://twitter.com/dog_rates/status/827600520311402496/photo/1,13,10,Tucker,,916,7356,8940936
827324948884643840,2017-02-03 01:16:53 +0000,"This is Ralphie. He's being treated for an overactive funny bone, which is no joke.  would try to pet with a straight face ",https://twitter.com/dog_rates/status/827324948884643840/photo/1,12,10,Ralphie,,2953,15570,8940936
827199976799354881,2017-02-02 17:00:17 +0000,This is Charlie. He wins every game of chess he plays. Won't let opponent pet him until they forfeit.  you win again Charlie ,"https://twitter.com/dog_rates/status/827199976799354881/photo/1,https://twitter.com/dog_rates/status/827199976799354881/photo/1,https://twitter.com/dog_rates/status/827199976799354881/photo/1,https://twitter.com/dog_rates/status/827199976799354881/photo/1",13,10,Charlie,,2172,10401,8940936
826958653328592898,2017-02-02 01:01:21 +0000,This is Loki. He smiles like Elvis. Ain't nothin but a hound doggo.  ,https://twitter.com/dog_rates/status/826958653328592898/photo/1,12,10,Loki,doggo,4869,21225,8940936
826848821049180160,2017-02-01 17:44:55 +0000,This is Cupid. He was found in the trash. Now he's well on his way to prosthetic front legs and a long happy doggo life.  heroic af ,"https://twitter.com/dog_rates/status/826848821049180160/photo/1,https://twitter.com/dog_rates/status/826848821049180160/photo/1,https://twitter.com/dog_rates/status/826848821049180160/photo/1,https://twitter.com/dog_rates/status/826848821049180160/photo/1",13,10,Cupid,doggo,9898,35665,8940936
826598365270007810,2017-02-01 01:09:42 +0000,This is Pawnd... James Pawnd. He's suave af.  would trust with my life ,"https://twitter.com/dog_rates/status/826598365270007810/photo/1,https://twitter.com/dog_rates/status/826598365270007810/photo/1,https://twitter.com/dog_rates/status/826598365270007810/photo/1",13,10,Pawnd,,2284,9856,8940936
826476773533745153,2017-01-31 17:06:32 +0000,This is Pilot. He has mastered the synchronized head tilt and sneaky tongue slip. Usually not unlocked until later doggo days.  ,https://twitter.com/dog_rates/status/826476773533745153/photo/1,12,10,Pilot,doggo,4087,18114,8940936
826240494070030336,2017-01-31 01:27:39 +0000,We only rate dogs. Please don't send in any more non-dogs like this Wild Albanian Street Moose. Thank you...  ,https://twitter.com/dog_rates/status/826240494070030336/photo/1,11,10,,,2552,13076,8940936
826204788643753985,2017-01-30 23:05:46 +0000,"Here's a little more info on Dew, your favorite roaming doggo that went h*ckin viral.  
 ","http://us.blastingnews.com/news/2017/01/kentucky-teen-helps-lost-yellow-labrador-and-gets-a-huge-surprise-001431969.html?sbdht=_pM1QUzk3wsenGU1giO7UnJ5NGGiKRW9AD5xs2MkaDpYY13JxbtKE4w2_,https://twitter.com/dog_rates/status/826204788643753985/photo/1,https://twitter.com/dog_rates/status/826204788643753985/photo/1,https://twitter.com/dog_rates/status/826204788643753985/photo/1,https://twitter.com/dog_rates/status/826204788643753985/photo/1",13,10,,doggo,902,4801,8940936
826115272272650244,2017-01-30 17:10:04 +0000,This is Ike. He's demonstrating the pupmost restraint.  super good boy ,https://twitter.com/dog_rates/status/826115272272650244/photo/1,13,10,Ike,,3031,15392,8940936
825876512159186944,2017-01-30 01:21:19 +0000,This is Mo. No one will push him around in the grocery cart. He's quite pupset about it.  I volunteer ,https://twitter.com/dog_rates/status/825876512159186944/photo/1,11,10,Mo,,1818,10321,8940936
825829644528148480,2017-01-29 22:15:05 +0000,This is Toby. He just found out you only pretend to throw the ball sometimes. H*ckin puppalled.  would console ,"https://twitter.com/dog_rates/status/825829644528148480/photo/1,https://twitter.com/dog_rates/status/825829644528148480/photo/1",12,10,Toby,,2436,12544,8940936
825535076884762624,2017-01-29 02:44:34 +0000,Here's a very loving and accepting puppo. Appears to have read her Constitution well.  would pat head approvingly ,https://twitter.com/dog_rates/status/825535076884762624/photo/1,14,10,,puppo,17194,56043,8940936
825147591692263424,2017-01-28 01:04:51 +0000,This is Sweet Pea. She hides in shoe boxes and waits for someone to pick her. Then she surpuprises them.  ,https://twitter.com/dog_rates/status/825147591692263424/photo/1,13,10,Sweet,,4427,18024,8940936
825026590719483904,2017-01-27 17:04:02 +0000,"Say hello to Pablo. He's one gorgeous puppo. A true . Click the link to see why Pablo requests your assistance

 ","https://www.gofundme.com/my-puppys-double-cataract-surgery,https://twitter.com/dog_rates/status/825026590719483904/photo/1,https://twitter.com/dog_rates/status/825026590719483904/photo/1",12,10,Pablo,puppo,1215,6192,8940936
824796380199809024,2017-01-27 01:49:15 +0000,RT @dog_rates: This is Bailey. She loves going down slides but is very bad at it. Still  ,"https://twitter.com/dog_rates/status/795076730285391872/photo/1,https://twitter.com/dog_rates/status/795076730285391872/photo/1,https://twitter.com/dog_rates/status/795076730285391872/photo/1,https://twitter.com/dog_rates/status/795076730285391872/photo/1,https://twitter.com/dog_rates/status/795076730285391872/photo/1,https://twitter.com/dog_rates/status/795076730285391872/photo/1",11,10,Bailey,,5383,0,8940936
824775126675836928,2017-01-27 00:24:48 +0000,This is Scooter. His lack of opposable thumbs is rendering his resistance to tickling embarrassingly moot.  would keep tickling ,"https://twitter.com/dog_rates/status/824775126675836928/photo/1,https://twitter.com/dog_rates/status/824775126675836928/photo/1",12,10,Scooter,,3424,14698,8940936
824663926340194305,2017-01-26 17:02:56 +0000,This is Wilson. Named after the volleyball. He tongue wrestled a bee and lost.  valiant effort tho ,https://twitter.com/dog_rates/status/824663926340194305/photo/1,13,10,Wilson,,1730,10383,8940937
824325613288833024,2017-01-25 18:38:36 +0000,Retweet the h*ck out of this  pupper #BellLetsTalk ,https://twitter.com/dog_rates/status/824325613288833024/photo/1,13,10,,pupper,10354,11663,8940937
824297048279236611,2017-01-25 16:45:05 +0000,This is Nala. She got in trouble. One h*ck of a pupnishment. Still  would pet ,"https://twitter.com/dog_rates/status/824297048279236611/photo/1,https://twitter.com/dog_rates/status/824297048279236611/photo/1",11,10,Nala,,3773,14837,8940937
823939628516474880,2017-01-24 17:04:50 +0000,This is Cash. He's officially given pup on today.  frighteningly relatable ,https://twitter.com/dog_rates/status/823939628516474880/photo/1,12,10,Cash,,2649,10472,8940937
823699002998870016,2017-01-24 01:08:40 +0000,This is Winston. The goggles make him a superhero. Protects the entire city from criminals unless they rub his belly really well.  ,https://twitter.com/dog_rates/status/823699002998870016/photo/1,12,10,Winston,,2467,13785,8940937
823581115634085888,2017-01-23 17:20:14 +0000,This is Crawford. He's quite h*ckin good at the selfies. Nose is incredibly boopable.  would snapchat ,https://twitter.com/dog_rates/status/823581115634085888/photo/1,11,10,Crawford,,2572,12834,8940937
823322678127919110,2017-01-23 00:13:17 +0000,This is Wyatt. He's got the fastest paws in the West. H*ckin deadly.  would ride into the sunset with ,"https://twitter.com/dog_rates/status/823322678127919110/photo/1,https://twitter.com/dog_rates/status/823322678127919110/photo/1",11,10,Wyatt,,3929,15523,8940937
823269594223824897,2017-01-22 20:42:21 +0000,RT @dog_rates: We only rate dogs. Please don't send pics of men capturing low level clouds. Thank you...  ,"https://twitter.com/dog_rates/status/822244816520155136/photo/1,https://twitter.com/dog_rates/status/822244816520155136/photo/1",11,10,,,9663,0,8940937
822975315408461824,2017-01-22 01:12:59 +0000,This is Albus. He's soaked as h*ck. Seems to have misplaced an ear as well. Still in good spirits tho.  would dry ,https://twitter.com/dog_rates/status/822975315408461824/photo/1,12,10,Albus,,3372,17103,8940937
822872901745569793,2017-01-21 18:26:02 +0000,Here's a super supportive puppo participating in the Toronto  #WomensMarch today.  ,https://twitter.com/dog_rates/status/822872901745569793/photo/1,13,10,,puppo,42223,129565,8940937
822859134160621569,2017-01-21 17:31:20 +0000,This is Hobbes. He was told he was going to the park. Ended up at the vet. H*ckin bamboozled. Quite pupset with you.  ,https://twitter.com/dog_rates/status/822859134160621569/photo/1,12,10,Hobbes,,2222,13073,8940937
822647212903690241,2017-01-21 03:29:14 +0000,RT @dog_rates: This is Paisley. She really wanted to be president this time. Dreams officially crushed.  ,"https://twitter.com/dog_rates/status/822489057087389700/photo/1,https://twitter.com/dog_rates/status/822489057087389700/photo/1,https://twitter.com/dog_rates/status/822489057087389700/photo/1,https://twitter.com/dog_rates/status/822489057087389700/photo/1,https://twitter.com/dog_rates/status/822489057087389700/photo/1,https://twitter.com/dog_rates/status/822489057087389700/photo/1",13,10,Paisley,,6268,0,8940937
822610361945911296,2017-01-21 01:02:48 +0000,Please stop sending in non-canines like this Very Pettable Dozing Bath Tortoise. We only rate dogs. Only send dogs...  ,https://twitter.com/dog_rates/status/822610361945911296/photo/1,12,10,,,2890,14617,8940937
822489057087389700,2017-01-20 17:00:46 +0000,This is Paisley. She really wanted to be president this time. Dreams officially crushed.  ,"https://twitter.com/dog_rates/status/822489057087389700/photo/1,https://twitter.com/dog_rates/status/822489057087389700/photo/1,https://twitter.com/dog_rates/status/822489057087389700/photo/1",13,10,Paisley,,6268,17882,8940937
822462944365645825,2017-01-20 15:17:01 +0000,"This is Gabe. He was the unequivocal embodiment of a dream meme, but also one h*ck of a pupper. You will be missed by so many.  RIP ","https://twitter.com/dog_rates/status/822462944365645825/photo/1,https://twitter.com/dog_rates/status/822462944365645825/photo/1,https://twitter.com/dog_rates/status/822462944365645825/photo/1,https://twitter.com/dog_rates/status/822462944365645825/photo/1",14,10,Gabe,pupper,13944,27526,8940937
822244816520155136,2017-01-20 00:50:15 +0000,We only rate dogs. Please don't send pics of men capturing low level clouds. Thank you...  ,https://twitter.com/dog_rates/status/822244816520155136/photo/1,11,10,,,9663,34516,8940937
821886076407029760,2017-01-19 01:04:45 +0000,This is Jimison. He was just called a good boy.  ,https://twitter.com/dog_rates/status/821886076407029760/photo/1,13,10,Jimison,,2257,11181,8940937
821813639212650496,2017-01-18 20:16:54 +0000,RT @dog_rates: Meet Hercules. He can have whatever he wants for the rest of eternity.  would snug passionately ,"https://twitter.com/dog_rates/status/780601303617732608/photo/1,https://twitter.com/dog_rates/status/780601303617732608/photo/1",12,10,Hercules,,3303,0,8940937
821765923262631936,2017-01-18 17:07:18 +0000,This is Duchess. She uses dark doggo forces to levitate her toys.  magical af ,https://twitter.com/dog_rates/status/821765923262631936/photo/1,13,10,Duchess,doggo,1624,8307,8940937
821522889702862852,2017-01-18 01:01:34 +0000,This is Harlso. He has a really good idea but isn't sure you're going to like it.  he'll just keep it to himself ,https://twitter.com/dog_rates/status/821522889702862852/photo/1,13,10,Harlso,,1714,7942,8940937
821407182352777218,2017-01-17 17:21:47 +0000,This is Sundance. He's a doggo drummer. Even sings a bit on the side.  entertained af (vid by @sweetsundance) ,https://twitter.com/dog_rates/status/821407182352777218/video/1,14,10,Sundance,doggo,4239,11602,8940937
821149554670182400,2017-01-17 00:18:04 +0000,This is Luca. He got caught howling. H*ckin embarrassed.  ,https://twitter.com/dog_rates/status/821149554670182400/video/1,12,10,Luca,,1923,8520,8940937
821107785811234820,2017-01-16 21:32:06 +0000,Here's a doggo who looks like he's about to give you a list of mythical ingredients to go collect for his potion.  would obey ,https://twitter.com/dog_rates/status/821107785811234820/photo/1,11,10,,doggo,2089,9482,8940937
821044531881721856,2017-01-16 17:20:45 +0000,This is Flash. He went way too hard celebrating Martin Luther King Day last night.  now he's having a dream in his honor ,https://twitter.com/dog_rates/status/821044531881721856/photo/1,12,10,Flash,,2226,12520,8940937
820749716845686786,2017-01-15 21:49:15 +0000,Meet Sunny. He can take down a polar bear in one fell swoop. Fr*cken deadly af.  would pet with caution ,"https://twitter.com/dog_rates/status/820749716845686786/photo/1,https://twitter.com/dog_rates/status/820749716845686786/photo/1",13,10,Sunny,,9692,31162,8940937
820690176645140481,2017-01-15 17:52:40 +0000,The floofs have been released I repeat the floofs have been released.  ,"https://twitter.com/dog_rates/status/820690176645140481/photo/1,https://twitter.com/dog_rates/status/820690176645140481/photo/1,https://twitter.com/dog_rates/status/820690176645140481/photo/1",84,70,,,3170,12086,8940937
820446719150292993,2017-01-15 01:45:15 +0000,RT @dog_rates: This is Peaches. She's the ultimate selfie sidekick. Super sneaky tongue slip appreciated.  ,"https://twitter.com/dog_rates/status/800141422401830912/photo/1,https://twitter.com/dog_rates/status/800141422401830912/photo/1,https://twitter.com/dog_rates/status/800141422401830912/photo/1,https://twitter.com/dog_rates/status/800141422401830912/photo/1,https://twitter.com/dog_rates/status/800141422401830912/photo/1,https://twitter.com/dog_rates/status/800141422401830912/photo/1",13,10,Peaches,,2520,0,8940937
820314633777061888,2017-01-14 17:00:24 +0000,"We are proud to support @LoveYourMelon on their mission to put a hat on every kid battling cancer. They are 

 ","https://www.loveyourmelon.com/pages/ourstory,https://twitter.com/dog_rates/status/820314633777061888/photo/1,https://twitter.com/dog_rates/status/820314633777061888/photo/1,https://twitter.com/dog_rates/status/820314633777061888/photo/1",14,10,,,553,3310,8940937
820078625395449857,2017-01-14 01:22:35 +0000,I've never wanted to go to a camp more in my entire life.  for all on board ,"https://twitter.com/dog_rates/status/820078625395449857/photo/1,https://twitter.com/dog_rates/status/820078625395449857/photo/1,https://twitter.com/dog_rates/status/820078625395449857/photo/1",12,10,,,6167,19560,8940937
819952236453363712,2017-01-13 17:00:21 +0000,"This is Oliver. He has dreams of being a service puppo so he can help his owner.  selfless af

make it happen:
 ","https://www.gofundme.com/servicedogoliver,https://twitter.com/dog_rates/status/819952236453363712/photo/1",13,10,Oliver,puppo,1153,5269,8940937
819924195358416896,2017-01-13 15:08:56 +0000,Here we have a doggo who has messed up. He was hoping you wouldn't notice.  someone help him ,https://twitter.com/dog_rates/status/819924195358416896/video/1,11,10,,doggo,4801,12788,8940937
819711362133872643,2017-01-13 01:03:12 +0000,This is Howie. He just bloomed.  revolutionary af ,"https://twitter.com/dog_rates/status/819711362133872643/photo/1,https://twitter.com/dog_rates/status/819711362133872643/photo/1",11,10,Howie,,3058,13225,8940937
819588359383371776,2017-01-12 16:54:26 +0000,This is Jazzy. She just found out that sandwich wasn't for her. Shocked and puppalled.  deep breaths Jazzy ,https://twitter.com/dog_rates/status/819588359383371776/photo/1,13,10,Jazzy,,1963,9546,8940937
819347104292290561,2017-01-12 00:55:47 +0000,Say hello to Anna and Elsa. They fall asleep in similar positions. It's pretty wild. Both  would snug simultaneously ,"https://twitter.com/dog_rates/status/819347104292290561/photo/1,https://twitter.com/dog_rates/status/819347104292290561/photo/1,https://twitter.com/dog_rates/status/819347104292290561/photo/1",12,10,Anna,,1177,7137,8940937
819227688460238848,2017-01-11 17:01:16 +0000,This is Finn. He's wondering if you come here often. Fr*ckin flirtatious af.  would give number to ,https://twitter.com/dog_rates/status/819227688460238848/photo/1,12,10,Finn,,6596,22814,8940937
819015337530290176,2017-01-11 02:57:27 +0000,RT @dog_rates: This is Bo. He was a very good First Doggo.  would be an absolute honor to pet ,"https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1",14,10,Bo,doggo,36323,0,8940937
819015331746349057,2017-01-11 02:57:26 +0000,RT @dog_rates: This is Sunny. She was also a very good First Doggo.  would also be an absolute honor to pet ,"https://twitter.com/dog_rates/status/819006400881917954/photo/1,https://twitter.com/dog_rates/status/819006400881917954/photo/1,https://twitter.com/dog_rates/status/819006400881917954/photo/1,https://twitter.com/dog_rates/status/819006400881917954/photo/1,https://twitter.com/dog_rates/status/819006400881917954/photo/1,https://twitter.com/dog_rates/status/819006400881917954/photo/1,https://twitter.com/dog_rates/status/819006400881917954/photo/1,https://twitter.com/dog_rates/status/819006400881917954/photo/1",14,10,Sunny,doggo,18692,0,8940937
819006400881917954,2017-01-11 02:21:57 +0000,This is Sunny. She was also a very good First Doggo.  would also be an absolute honor to pet ,"https://twitter.com/dog_rates/status/819006400881917954/photo/1,https://twitter.com/dog_rates/status/819006400881917954/photo/1,https://twitter.com/dog_rates/status/819006400881917954/photo/1,https://twitter.com/dog_rates/status/819006400881917954/photo/1",14,10,Sunny,doggo,18692,44834,8940937
819004803107983360,2017-01-11 02:15:36 +0000,This is Bo. He was a very good First Doggo.  would be an absolute honor to pet ,"https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1",14,10,Bo,doggo,36323,86014,8940937
818627210458333184,2017-01-10 01:15:10 +0000,Meet Wafer. He represents every fiber of my being.  very good dog ,https://twitter.com/dog_rates/status/818627210458333184/photo/1,13,10,Wafer,,7424,22169,8940937
818614493328580609,2017-01-10 00:24:38 +0000,This is Bear. He's a passionate believer of the outdoors. Leaves excite him.  would hug softly ,"https://twitter.com/dog_rates/status/818614493328580609/photo/1,https://twitter.com/dog_rates/status/818614493328580609/photo/1,https://twitter.com/dog_rates/status/818614493328580609/photo/1,https://twitter.com/dog_rates/status/818614493328580609/photo/1",12,10,Bear,,2492,9728,8940937
818588835076603904,2017-01-09 22:42:41 +0000,RT @dog_rates: This is Chelsea. She forgot how to dog.  get it together pupper ,"https://twitter.com/dog_rates/status/773547596996571136/photo/1,https://twitter.com/dog_rates/status/773547596996571136/photo/1",11,10,Chelsea,pupper,6010,0,8940937
818536468981415936,2017-01-09 19:14:36 +0000,This is Tom. He's a silly dog. Known for his unconventional swing style. One h*ck of a sneaky tongue slip too.  would push ,https://twitter.com/dog_rates/status/818536468981415936/photo/1,11,10,Tom,,2404,10750,8940937
818259473185828864,2017-01-09 00:53:55 +0000,This is Florence. He saw the same snap you sent him on your story. Pretty pupset with you.  ,https://twitter.com/dog_rates/status/818259473185828864/photo/1,12,10,Florence,,2207,10888,8940937
818145370475810820,2017-01-08 17:20:31 +0000,This is Autumn. Her favorite toy is a cheeseburger. She takes it everywhere.  ,"https://twitter.com/dog_rates/status/818145370475810820/photo/1,https://twitter.com/dog_rates/status/818145370475810820/photo/1,https://twitter.com/dog_rates/status/818145370475810820/photo/1",11,10,Autumn,,2511,12138,8940937
817827839487737858,2017-01-07 20:18:46 +0000,This is Buddy. He ran into a glass door once. Now he's h*ckin skeptical.  empowering af (vid by Brittany Gaunt) ,https://twitter.com/dog_rates/status/817827839487737858/video/1,13,10,Buddy,,26611,51017,8940936
817777686764523521,2017-01-07 16:59:28 +0000,"This is Dido. She's playing the lead role in ""Pupper Stops to Catch Snow Before Resuming Shadow Box with Dried Apple.""  (IG: didodoggo) ",https://twitter.com/dog_rates/status/817777686764523521/video/1,13,10,Dido,doggo,2638,10644,8940936
817536400337801217,2017-01-07 01:00:41 +0000,"Say hello to Eugene &amp; Patti Melt. No matter how dysfunctional they get, they will never top their owners. Both  would pet at same time ","https://twitter.com/dog_rates/status/817536400337801217/photo/1,https://twitter.com/dog_rates/status/817536400337801217/photo/1,https://twitter.com/dog_rates/status/817536400337801217/photo/1,https://twitter.com/dog_rates/status/817536400337801217/photo/1",12,10,Eugene,,2901,11650,8940936
817423860136083457,2017-01-06 17:33:29 +0000,This is Ken. His cheeks are magic.  (IG: ken_shiba) ,https://twitter.com/dog_rates/status/817423860136083457/video/1,13,10,Ken,,14407,33379,8940936
817415592588222464,2017-01-06 17:00:38 +0000,"Meet Strudel. He's rather h*ckin pupset that your clothes clash.  click the link to see how u can help Strudel

 ","https://www.gofundme.com/help-strudel-walk-again?rcid=ec2be8b6f825461f8ee0fd5dcdf43fea,https://twitter.com/dog_rates/status/817415592588222464/photo/1",11,10,Strudel,,933,5541,8940936
817181837579653120,2017-01-06 01:31:47 +0000,RT @dog_rates: Here's a pupper with squeaky hiccups. Please enjoy.  ,"https://twitter.com/dog_rates/status/815966073409433600/video/1,https://twitter.com/dog_rates/status/815966073409433600/video/1",13,10,,pupper,8320,0,8940936
817171292965273600,2017-01-06 00:49:53 +0000,This is Tebow. He kindly requests that you put down the coffee and play with him.  such a good boy ,https://twitter.com/dog_rates/status/817171292965273600/photo/1,13,10,Tebow,,1989,8682,8940936
817120970343411712,2017-01-05 21:29:55 +0000,Name a more iconic quartet... I'll wait.  for all ,https://twitter.com/dog_rates/status/817120970343411712/photo/1,13,10,,,2557,12102,8940936
817056546584727552,2017-01-05 17:13:55 +0000,This is Chloe. She fell asleep at the wheel. Absolute menace on the roadways. Sneaky tongue slip tho.  ,https://twitter.com/dog_rates/status/817056546584727552/photo/1,11,10,Chloe,,1615,8495,8940936
816829038950027264,2017-01-05 02:09:53 +0000,RT @dog_rates: This is Betty. She's assisting with the dishes. Such a good puppo.  h*ckin helpful af ,"https://twitter.com/dog_rates/status/790946055508652032/photo/1,https://twitter.com/dog_rates/status/790946055508652032/photo/1",12,10,Betty,puppo,4635,0,8940936
816816676327063552,2017-01-05 01:20:46 +0000,This is Timber. He misses Christmas. Specifically the presents part.  cheer pup Timber ,https://twitter.com/dog_rates/status/816816676327063552/photo/1,12,10,Timber,,2006,9912,8940936
816697700272001025,2017-01-04 17:27:59 +0000,This is Binky. She appears to be rather h*ckin cozy. Nifty leg cross as well.  would snug well ,"https://twitter.com/dog_rates/status/816697700272001025/photo/1,https://twitter.com/dog_rates/status/816697700272001025/photo/1",12,10,Binky,,2150,9685,8940936
816450570814898180,2017-01-04 01:05:59 +0000,Meet Moose. He doesn't want his friend to go back to college.  looks like you're staying home John ,"https://twitter.com/dog_rates/status/816450570814898180/photo/1,https://twitter.com/dog_rates/status/816450570814898180/photo/1",13,10,Moose,,7916,30077,8940936
816336735214911488,2017-01-03 17:33:39 +0000,This is Dudley. He found a flower and now he's a queen.  would be an honor to pet ,https://twitter.com/dog_rates/status/816336735214911488/photo/1,11,10,Dudley,,1915,8518,8940936
816091915477250048,2017-01-03 01:20:49 +0000,This is Comet. He's a Wild Estonian Poofer. Surprised they caught him.  would pet well ,"https://twitter.com/dog_rates/status/816091915477250048/photo/1,https://twitter.com/dog_rates/status/816091915477250048/photo/1,https://twitter.com/dog_rates/status/816091915477250048/photo/1,https://twitter.com/dog_rates/status/816091915477250048/photo/1",12,10,Comet,,2096,8844,8940936
816014286006976512,2017-01-02 20:12:21 +0000,RT @dog_rates: This is Larry. He has no self control. Tongue still nifty af tho  ,"https://twitter.com/dog_rates/status/732005617171337216/photo/1,https://twitter.com/dog_rates/status/732005617171337216/photo/1,https://twitter.com/dog_rates/status/732005617171337216/photo/1,https://twitter.com/dog_rates/status/732005617171337216/photo/1",11,10,Larry,,5169,0,8940936
815990720817401858,2017-01-02 18:38:42 +0000,"Meet Jack. He's one of the rare doggos that doesn't mind baths.  click the link to see how you can help Jack!

 ","https://www.gofundme.com/surgeryforjacktheminpin,https://twitter.com/dog_rates/status/815990720817401858/photo/1",11,10,Jack,,1000,4891,8940936
815966073409433600,2017-01-02 17:00:46 +0000,Here's a pupper with squeaky hiccups. Please enjoy.  ,https://twitter.com/dog_rates/status/815966073409433600/video/1,13,10,,pupper,8320,22166,8940936
815736392542261248,2017-01-02 01:48:06 +0000,This is Akumi. It's his birthday. He received many lickable gifts.  happy h*ckin birthday ,"https://twitter.com/dog_rates/status/815736392542261248/photo/1,https://twitter.com/dog_rates/status/815736392542261248/photo/1,https://twitter.com/dog_rates/status/815736392542261248/photo/1,https://twitter.com/dog_rates/status/815736392542261248/photo/1",11,10,Akumi,,2228,9748,8940936
815639385530101762,2017-01-01 19:22:38 +0000,This is Titan. His nose is quite chilly. Requests to return to the indoors.  would boop to warm ,https://twitter.com/dog_rates/status/815639385530101762/photo/1,12,10,Titan,,1625,8143,8940936
815390420867969024,2017-01-01 02:53:20 +0000,Happy New Year from the squad!  for all ,https://twitter.com/dog_rates/status/815390420867969024/photo/1,13,10,,,3754,10271,8940936
814986499976527872,2016-12-31 00:08:17 +0000,This is Cooper. Someone attacked him with a sharpie. Poor pupper.  nifty tongue slip tho ,https://twitter.com/dog_rates/status/814986499976527872/photo/1,11,10,Cooper,pupper,1257,7574,8940936
814638523311648768,2016-12-30 01:05:33 +0000,This is Olivia. She's a passionate advocate of candid selfies.  would boop shnoop ,"https://twitter.com/dog_rates/status/814638523311648768/photo/1,https://twitter.com/dog_rates/status/814638523311648768/photo/1,https://twitter.com/dog_rates/status/814638523311648768/photo/1",12,10,Olivia,,2658,11157,8940936
814530161257443328,2016-12-29 17:54:58 +0000,This is Alf. Someone just rubbed a balloon on his head. He's only a little pupset about it.  would pet well ,https://twitter.com/dog_rates/status/814530161257443328/photo/1,12,10,Alf,,1835,8550,8940936
814153002265309185,2016-12-28 16:56:16 +0000,This is Oshie. He's ready to party. Bought that case himself.  someone tell Oshie it's Wednesday morning ,https://twitter.com/dog_rates/status/814153002265309185/photo/1,12,10,Oshie,,8543,28490,8940936
813944609378369540,2016-12-28 03:08:11 +0000,RT @dog_rates: This is Bruce. He never backs down from a challenge.  you got this Bruce ,"https://twitter.com/dog_rates/status/790277117346975746/photo/1,https://twitter.com/dog_rates/status/790277117346975746/photo/1",11,10,Bruce,,3138,0,8940936
813910438903693312,2016-12-28 00:52:25 +0000,This is Chubbs. He dug a hole and now he's stuck in it. Dang h*ckin doggo.  would assist ,https://twitter.com/dog_rates/status/813910438903693312/photo/1,11,10,Chubbs,doggo,1834,9231,8940936
813812741911748608,2016-12-27 18:24:12 +0000,"Meet Gary, Carrie Fisher's dog. Idk what I can say about Gary that reflects the inspirational awesomeness that was Carrie Fisher.  RIP ","https://twitter.com/dog_rates/status/813812741911748608/photo/1,https://twitter.com/dog_rates/status/813812741911748608/photo/1,https://twitter.com/dog_rates/status/813812741911748608/photo/1",14,10,Gary,,13771,36117,8940936
813800681631023104,2016-12-27 17:36:16 +0000,This is Sky. She's learning how to roll her R's.  cultured af ,https://twitter.com/dog_rates/status/813800681631023104/photo/1,12,10,Sky,,1732,8252,8940936
813217897535406080,2016-12-26 03:00:30 +0000,Here is Atlas. He went all out this year.  downright magical af ,"https://twitter.com/dog_rates/status/813217897535406080/photo/1,https://twitter.com/dog_rates/status/813217897535406080/photo/1,https://twitter.com/dog_rates/status/813217897535406080/photo/1,https://twitter.com/dog_rates/status/813217897535406080/photo/1",13,10,Atlas,,7190,18491,8940936
